frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
582,"x: 386.8472, y: 236.6936, conf: 0.9929","x: 394.1260, y: 229.6915, conf: 0.9775","x: 380.6204, y: 231.0150, conf: 0.9737","x: 405.8466, y: 234.6817, conf: 0.8886","x: 374.9249, y: 238.1400, conf: 0.7581","x: 425.2003, y: 272.8398, conf: 0.9916","x: 361.4782, y: 278.5580, conf: 0.9973","x: 458.1446, y: 298.0238, conf: 0.9512","x: 322.2159, y: 305.0259, conf: 0.9835","x: 443.1567, y: 288.1802, conf: 0.9466","x: 286.5242, y: 302.0839, conf: 0.9708","x: 410.8065, y: 384.6967, conf: 0.9843","x: 371.7483, y: 384.9894, conf: 0.9902","x: 405.3766, y: 463.2225, conf: 0.6900","x: 376.0455, y: 460.8848, conf: 0.7742","x: 411.8125, y: 480.0000, conf: 0.1270","x: 388.0032, y: 480.0000, conf: 0.1705"
583,"x: 386.8495, y: 236.6720, conf: 0.9928","x: 394.1237, y: 229.6632, conf: 0.9773","x: 380.6229, y: 230.9904, conf: 0.9734","x: 405.8442, y: 234.6591, conf: 0.8890","x: 374.9560, y: 238.1241, conf: 0.7578","x: 425.3072, y: 272.9211, conf: 0.9916","x: 361.4343, y: 278.5495, conf: 0.9973","x: 458.1620, y: 298.2357, conf: 0.9510","x: 322.0845, y: 305.0318, conf: 0.9833","x: 443.1500, y: 288.2112, conf: 0.9462","x: 286.5609, y: 302.1192, conf: 0.9704","x: 410.7789, y: 384.9630, conf: 0.9841","x: 371.6318, y: 385.2197, conf: 0.9901","x: 405.3195, y: 463.5886, conf: 0.6855","x: 375.9691, y: 461.2227, conf: 0.7701","x: 411.5501, y: 480.0000, conf: 0.1244","x: 387.8668, y: 480.0000, conf: 0.1668"
584,"x: 388.1339, y: 235.6495, conf: 0.9934","x: 395.5679, y: 228.7543, conf: 0.9786","x: 381.6885, y: 230.0504, conf: 0.9772","x: 407.2910, y: 234.4860, conf: 0.8868","x: 375.4397, y: 237.8669, conf: 0.7821","x: 427.4994, y: 272.2380, conf: 0.9912","x: 361.4189, y: 278.6719, conf: 0.9977","x: 461.4191, y: 295.2750, conf: 0.9452","x: 320.0388, y: 303.3679, conf: 0.9856","x: 447.1223, y: 284.5777, conf: 0.9412","x: 287.0294, y: 296.0412, conf: 0.9735","x: 415.4132, y: 383.5067, conf: 0.9839","x: 374.8260, y: 384.2721, conf: 0.9909","x: 409.6492, y: 462.5670, conf: 0.6854","x: 378.4214, y: 460.8214, conf: 0.7874","x: 413.9632, y: 480.0000, conf: 0.1266","x: 387.9947, y: 480.0000, conf: 0.1798"
585,"x: 388.2355, y: 235.7393, conf: 0.9935","x: 395.6722, y: 228.7577, conf: 0.9789","x: 381.6947, y: 230.1349, conf: 0.9774","x: 407.4744, y: 234.3322, conf: 0.8863","x: 375.3791, y: 237.8862, conf: 0.7812","x: 427.5616, y: 272.1391, conf: 0.9910","x: 361.5799, y: 278.6423, conf: 0.9976","x: 461.4064, y: 295.2676, conf: 0.9448","x: 320.2615, y: 303.2337, conf: 0.9855","x: 448.2053, y: 285.4202, conf: 0.9409","x: 287.0770, y: 296.2294, conf: 0.9733","x: 415.4341, y: 383.5891, conf: 0.9835","x: 374.8877, y: 384.4233, conf: 0.9907","x: 409.7091, y: 462.5398, conf: 0.6792","x: 378.2949, y: 461.0534, conf: 0.7825","x: 414.0631, y: 480.0000, conf: 0.1238","x: 387.6692, y: 480.0000, conf: 0.1759"
586,"x: 388.2434, y: 236.7822, conf: 0.9939","x: 395.5490, y: 229.9083, conf: 0.9789","x: 381.6126, y: 231.1994, conf: 0.9799","x: 407.1052, y: 235.3775, conf: 0.8705","x: 374.9144, y: 238.6873, conf: 0.8047","x: 426.7183, y: 271.2956, conf: 0.9906","x: 360.3647, y: 279.4814, conf: 0.9977","x: 463.5164, y: 290.8169, conf: 0.9405","x: 318.1001, y: 304.6973, conf: 0.9862","x: 458.9747, y: 282.5791, conf: 0.9364","x: 292.1286, y: 295.0822, conf: 0.9741","x: 416.5676, y: 381.8239, conf: 0.9823","x: 375.9927, y: 383.9382, conf: 0.9905","x: 412.1888, y: 458.6491, conf: 0.6703","x: 381.5355, y: 459.2202, conf: 0.7851","x: 414.1570, y: 480.0000, conf: 0.1241","x: 388.0228, y: 480.0000, conf: 0.1808"
587,"x: 389.4270, y: 237.0213, conf: 0.9951","x: 396.1227, y: 230.2652, conf: 0.9832","x: 382.5802, y: 231.7515, conf: 0.9831","x: 407.7155, y: 235.5816, conf: 0.8765","x: 375.6354, y: 239.7613, conf: 0.7945","x: 428.1957, y: 271.8958, conf: 0.9926","x: 363.0537, y: 280.3722, conf: 0.9975","x: 466.7602, y: 291.1286, conf: 0.9543","x: 322.1644, y: 304.3319, conf: 0.9851","x: 465.9966, y: 281.9079, conf: 0.9511","x: 296.1240, y: 294.8985, conf: 0.9754","x: 419.1975, y: 382.9094, conf: 0.9899","x: 378.3345, y: 385.0782, conf: 0.9937","x: 416.8715, y: 463.9006, conf: 0.7557","x: 377.7992, y: 464.1082, conf: 0.8248","x: 424.2934, y: 480.0000, conf: 0.1708","x: 380.0425, y: 480.0000, conf: 0.2213"
588,"x: 389.0905, y: 236.8691, conf: 0.9937","x: 395.8870, y: 229.9267, conf: 0.9785","x: 382.5125, y: 231.1615, conf: 0.9786","x: 407.2169, y: 234.8030, conf: 0.8565","x: 375.5685, y: 238.0282, conf: 0.7834","x: 428.1372, y: 271.5441, conf: 0.9921","x: 362.6801, y: 278.3076, conf: 0.9963","x: 465.4675, y: 294.2744, conf: 0.9532","x: 324.7986, y: 305.1420, conf: 0.9780","x: 464.5979, y: 283.0782, conf: 0.9442","x: 298.5581, y: 293.4831, conf: 0.9659","x: 421.1130, y: 383.8542, conf: 0.9836","x: 379.5406, y: 385.6696, conf: 0.9885","x: 419.7032, y: 463.3563, conf: 0.7213","x: 377.6511, y: 463.3893, conf: 0.7746","x: 427.5085, y: 480.0000, conf: 0.1530","x: 385.0428, y: 480.0000, conf: 0.1819"
589,"x: 389.9364, y: 235.9013, conf: 0.9937","x: 396.8854, y: 229.3799, conf: 0.9779","x: 383.7378, y: 230.0463, conf: 0.9801","x: 407.8200, y: 234.8573, conf: 0.8467","x: 376.3309, y: 236.6435, conf: 0.8014","x: 428.4715, y: 271.3626, conf: 0.9916","x: 361.9998, y: 277.8026, conf: 0.9962","x: 467.0872, y: 292.5097, conf: 0.9476","x: 326.0757, y: 302.7463, conf: 0.9769","x: 464.3545, y: 287.3339, conf: 0.9370","x: 301.8667, y: 292.5583, conf: 0.9635","x: 422.4805, y: 382.9258, conf: 0.9834","x: 379.8579, y: 384.6957, conf: 0.9886","x: 422.6328, y: 463.4935, conf: 0.7259","x: 377.7206, y: 463.2486, conf: 0.7822","x: 430.8192, y: 480.0000, conf: 0.1622","x: 385.4372, y: 480.0000, conf: 0.1941"
590,"x: 389.9229, y: 235.9365, conf: 0.9937","x: 396.8633, y: 229.4259, conf: 0.9779","x: 383.7427, y: 230.0773, conf: 0.9800","x: 407.7854, y: 234.9025, conf: 0.8466","x: 376.3434, y: 236.6519, conf: 0.8004","x: 428.4397, y: 271.3948, conf: 0.9917","x: 362.0477, y: 277.7871, conf: 0.9962","x: 467.1594, y: 292.5546, conf: 0.9480","x: 326.1571, y: 302.7731, conf: 0.9768","x: 464.2443, y: 287.4317, conf: 0.9374","x: 302.0216, y: 292.7914, conf: 0.9634","x: 422.4638, y: 382.9306, conf: 0.9834","x: 379.9036, y: 384.6669, conf: 0.9885","x: 422.5086, y: 463.4949, conf: 0.7262","x: 377.7758, y: 463.1668, conf: 0.7816","x: 430.7504, y: 480.0000, conf: 0.1621","x: 385.5412, y: 480.0000, conf: 0.1934"
591,"x: 389.8714, y: 236.3599, conf: 0.9934","x: 396.7635, y: 230.0845, conf: 0.9754","x: 383.8046, y: 230.8206, conf: 0.9797","x: 407.3215, y: 236.3741, conf: 0.8490","x: 376.8467, y: 238.2564, conf: 0.8224","x: 427.8793, y: 272.7699, conf: 0.9920","x: 360.9256, y: 279.3710, conf: 0.9971","x: 468.0087, y: 293.2299, conf: 0.9505","x: 325.0212, y: 305.1075, conf: 0.9834","x: 473.4130, y: 285.4511, conf: 0.9402","x: 306.2953, y: 295.3918, conf: 0.9695","x: 421.0535, y: 384.4133, conf: 0.9842","x: 378.1787, y: 386.4824, conf: 0.9900","x: 423.3134, y: 466.7078, conf: 0.6566","x: 378.5765, y: 467.1774, conf: 0.7450","x: 431.0099, y: 480.0000, conf: 0.1092","x: 382.6099, y: 480.0000, conf: 0.1427"
592,"x: 389.9022, y: 236.3791, conf: 0.9933","x: 396.7561, y: 230.1387, conf: 0.9750","x: 383.8862, y: 230.8350, conf: 0.9793","x: 407.1951, y: 236.4785, conf: 0.8481","x: 376.9116, y: 238.2663, conf: 0.8227","x: 427.8580, y: 272.8366, conf: 0.9922","x: 360.8653, y: 279.4793, conf: 0.9971","x: 468.5183, y: 293.2192, conf: 0.9513","x: 324.7934, y: 305.2969, conf: 0.9831","x: 473.7079, y: 285.5063, conf: 0.9406","x: 306.0312, y: 295.3714, conf: 0.9691","x: 421.1661, y: 384.3536, conf: 0.9844","x: 378.3037, y: 386.4330, conf: 0.9900","x: 423.3607, y: 466.5547, conf: 0.6603","x: 378.7785, y: 466.9736, conf: 0.7454","x: 431.0262, y: 480.0000, conf: 0.1105","x: 382.7495, y: 480.0000, conf: 0.1430"
593,"x: 389.6823, y: 235.8723, conf: 0.9939","x: 396.4233, y: 229.3916, conf: 0.9760","x: 382.9615, y: 230.4519, conf: 0.9825","x: 406.7062, y: 235.5522, conf: 0.8206","x: 374.5610, y: 238.0973, conf: 0.8319","x: 426.6486, y: 272.1187, conf: 0.9912","x: 360.3715, y: 278.4417, conf: 0.9968","x: 468.2912, y: 292.4771, conf: 0.9473","x: 326.4879, y: 304.0107, conf: 0.9824","x: 475.2444, y: 287.0366, conf: 0.9390","x: 310.4468, y: 298.6276, conf: 0.9694","x: 420.9706, y: 383.9114, conf: 0.9824","x: 378.1932, y: 385.9090, conf: 0.9889","x: 423.3644, y: 467.0127, conf: 0.6365","x: 377.3018, y: 467.2981, conf: 0.7280","x: 432.4373, y: 480.0000, conf: 0.1028","x: 379.3664, y: 480.0000, conf: 0.1336"
594,"x: 389.6989, y: 235.7900, conf: 0.9940","x: 396.4357, y: 229.3476, conf: 0.9763","x: 382.9935, y: 230.4244, conf: 0.9825","x: 406.7595, y: 235.5936, conf: 0.8243","x: 374.7035, y: 238.1920, conf: 0.8310","x: 426.6726, y: 272.1302, conf: 0.9912","x: 360.4806, y: 278.5009, conf: 0.9968","x: 468.0092, y: 292.4843, conf: 0.9475","x: 326.2454, y: 303.8324, conf: 0.9828","x: 475.2838, y: 287.2515, conf: 0.9393","x: 310.2747, y: 297.9603, conf: 0.9699","x: 421.0237, y: 383.6917, conf: 0.9828","x: 378.2720, y: 385.7426, conf: 0.9892","x: 423.6017, y: 466.7012, conf: 0.6428","x: 377.2721, y: 467.1354, conf: 0.7348","x: 432.7701, y: 480.0000, conf: 0.1056","x: 379.1099, y: 480.0000, conf: 0.1379"
595,"x: 389.0141, y: 236.0396, conf: 0.9935","x: 395.5669, y: 229.3735, conf: 0.9735","x: 382.4481, y: 230.6067, conf: 0.9812","x: 405.7773, y: 234.9787, conf: 0.8197","x: 374.5863, y: 237.7514, conf: 0.8378","x: 427.1992, y: 271.8057, conf: 0.9919","x: 359.5705, y: 277.9589, conf: 0.9970","x: 470.0457, y: 294.0637, conf: 0.9493","x: 326.9564, y: 305.1620, conf: 0.9833","x: 478.2741, y: 287.4471, conf: 0.9401","x: 315.0301, y: 298.1081, conf: 0.9701","x: 420.8632, y: 384.3989, conf: 0.9839","x: 377.6980, y: 386.4965, conf: 0.9899","x: 423.3912, y: 468.0895, conf: 0.6486","x: 379.6080, y: 468.8089, conf: 0.7418","x: 430.0764, y: 480.0000, conf: 0.1045","x: 383.0611, y: 480.0000, conf: 0.1369"
596,"x: 389.0473, y: 236.0537, conf: 0.9935","x: 395.5983, y: 229.3606, conf: 0.9736","x: 382.4577, y: 230.6059, conf: 0.9814","x: 405.8077, y: 234.8956, conf: 0.8173","x: 374.5490, y: 237.6790, conf: 0.8399","x: 427.1378, y: 271.6751, conf: 0.9919","x: 359.4826, y: 277.8857, conf: 0.9970","x: 470.1102, y: 293.8074, conf: 0.9487","x: 326.7043, y: 305.1431, conf: 0.9835","x: 479.0667, y: 287.0506, conf: 0.9395","x: 314.9610, y: 297.8242, conf: 0.9703","x: 420.9351, y: 384.4084, conf: 0.9837","x: 377.7521, y: 386.5787, conf: 0.9899","x: 423.5641, y: 468.3736, conf: 0.6423","x: 379.7440, y: 469.2284, conf: 0.7381","x: 430.3841, y: 480.0000, conf: 0.1015","x: 383.1928, y: 480.0000, conf: 0.1338"
597,"x: 387.9993, y: 236.5473, conf: 0.9927","x: 394.3411, y: 229.8907, conf: 0.9710","x: 381.3503, y: 231.1175, conf: 0.9796","x: 404.2845, y: 235.5118, conf: 0.8084","x: 373.4873, y: 238.1151, conf: 0.8415","x: 425.1960, y: 272.8474, conf: 0.9917","x: 358.3061, y: 277.9117, conf: 0.9966","x: 467.1265, y: 294.1589, conf: 0.9472","x: 326.6246, y: 305.3229, conf: 0.9808","x: 481.5450, y: 286.7549, conf: 0.9370","x: 322.8175, y: 300.5530, conf: 0.9665","x: 419.3145, y: 384.3303, conf: 0.9822","x: 376.6873, y: 386.5263, conf: 0.9884","x: 422.6715, y: 468.1930, conf: 0.6248","x: 380.0862, y: 469.4911, conf: 0.7156","x: 428.1740, y: 480.0000, conf: 0.0967","x: 382.8526, y: 480.0000, conf: 0.1241"
598,"x: 386.6047, y: 235.7039, conf: 0.9932","x: 393.2054, y: 229.1370, conf: 0.9720","x: 379.8198, y: 230.0564, conf: 0.9806","x: 403.0688, y: 235.1283, conf: 0.7779","x: 370.7724, y: 236.9670, conf: 0.8319","x: 422.5398, y: 272.3296, conf: 0.9915","x: 355.7495, y: 277.7432, conf: 0.9955","x: 465.9272, y: 294.1747, conf: 0.9504","x: 328.8936, y: 307.6062, conf: 0.9757","x: 480.5562, y: 288.9394, conf: 0.9411","x: 327.2425, y: 303.1212, conf: 0.9616","x: 416.5683, y: 384.6943, conf: 0.9806","x: 373.9715, y: 387.0764, conf: 0.9857","x: 420.0851, y: 468.3021, conf: 0.6100","x: 379.1801, y: 469.7565, conf: 0.6775","x: 425.0845, y: 480.0000, conf: 0.0915","x: 382.9898, y: 480.0000, conf: 0.1086"
599,"x: 386.7420, y: 235.6352, conf: 0.9933","x: 393.3546, y: 229.0568, conf: 0.9718","x: 379.9326, y: 229.9296, conf: 0.9811","x: 403.1441, y: 235.0427, conf: 0.7705","x: 370.6605, y: 236.7680, conf: 0.8353","x: 422.5205, y: 272.2994, conf: 0.9914","x: 355.4969, y: 277.7860, conf: 0.9955","x: 466.0278, y: 294.1083, conf: 0.9499","x: 329.0699, y: 307.9780, conf: 0.9758","x: 480.4179, y: 288.8973, conf: 0.9408","x: 327.4865, y: 303.5972, conf: 0.9619","x: 416.6044, y: 384.8652, conf: 0.9803","x: 373.8397, y: 387.2754, conf: 0.9855","x: 420.1295, y: 468.4974, conf: 0.6058","x: 379.1535, y: 469.9507, conf: 0.6745","x: 424.9516, y: 480.0000, conf: 0.0899","x: 383.1094, y: 480.0000, conf: 0.1068"
600,"x: 385.3536, y: 237.5386, conf: 0.9929","x: 391.6016, y: 230.8143, conf: 0.9696","x: 378.4988, y: 232.0644, conf: 0.9803","x: 401.1361, y: 236.4208, conf: 0.7682","x: 369.5379, y: 238.9119, conf: 0.8441","x: 422.0112, y: 273.4652, conf: 0.9917","x: 354.1705, y: 278.9675, conf: 0.9958","x: 466.6268, y: 296.1491, conf: 0.9487","x: 326.9433, y: 309.4549, conf: 0.9768","x: 482.0018, y: 288.6349, conf: 0.9378","x: 329.0417, y: 302.9419, conf: 0.9619","x: 416.8874, y: 385.7226, conf: 0.9796","x: 373.8555, y: 388.3093, conf: 0.9854","x: 420.1078, y: 468.1955, conf: 0.5857","x: 379.5834, y: 470.0001, conf: 0.6630","x: 424.1265, y: 480.0000, conf: 0.0829","x: 383.5800, y: 480.0000, conf: 0.1005"
601,"x: 386.2530, y: 237.8671, conf: 0.9933","x: 392.0692, y: 230.8922, conf: 0.9669","x: 379.0888, y: 232.2744, conf: 0.9829","x: 400.5666, y: 236.0580, conf: 0.7141","x: 368.7877, y: 238.8122, conf: 0.8700","x: 421.2647, y: 273.7678, conf: 0.9921","x: 353.3658, y: 279.4538, conf: 0.9960","x: 466.5356, y: 297.6101, conf: 0.9487","x: 327.5687, y: 310.9086, conf: 0.9774","x: 482.2215, y: 290.0286, conf: 0.9379","x: 327.4654, y: 303.9360, conf: 0.9632","x: 416.5195, y: 386.6021, conf: 0.9803","x: 373.5377, y: 389.2455, conf: 0.9859","x: 418.3481, y: 468.4936, conf: 0.6002","x: 378.2538, y: 470.6121, conf: 0.6749","x: 420.6947, y: 480.0000, conf: 0.0865","x: 381.5854, y: 480.0000, conf: 0.1027"
602,"x: 387.0003, y: 236.9020, conf: 0.9944","x: 392.2821, y: 229.8687, conf: 0.9611","x: 379.4775, y: 231.0947, conf: 0.9879","x: 398.8824, y: 235.0485, conf: 0.5510","x: 366.2117, y: 237.1301, conf: 0.9124","x: 417.8272, y: 272.7104, conf: 0.9918","x: 348.5181, y: 278.1479, conf: 0.9957","x: 462.3728, y: 298.9061, conf: 0.9464","x: 325.5788, y: 313.3680, conf: 0.9774","x: 482.2742, y: 289.8817, conf: 0.9340","x: 327.4719, y: 303.1894, conf: 0.9643","x: 415.4570, y: 385.5949, conf: 0.9776","x: 370.6505, y: 388.8081, conf: 0.9839","x: 420.6124, y: 469.0807, conf: 0.5516","x: 374.3286, y: 472.5597, conf: 0.6264","x: 423.1765, y: 480.0000, conf: 0.0679","x: 375.6505, y: 480.0000, conf: 0.0773"
603,"x: 386.9652, y: 236.9567, conf: 0.9944","x: 392.2895, y: 229.9257, conf: 0.9612","x: 379.4657, y: 231.1104, conf: 0.9879","x: 398.9156, y: 235.0820, conf: 0.5493","x: 366.1627, y: 237.0654, conf: 0.9116","x: 417.6129, y: 272.6702, conf: 0.9917","x: 348.4669, y: 278.1721, conf: 0.9956","x: 462.2789, y: 298.6816, conf: 0.9467","x: 325.6928, y: 313.4800, conf: 0.9768","x: 482.2330, y: 289.9814, conf: 0.9343","x: 327.1560, y: 303.5630, conf: 0.9637","x: 415.0554, y: 385.3374, conf: 0.9774","x: 370.2996, y: 388.5653, conf: 0.9835","x: 420.5506, y: 468.9000, conf: 0.5504","x: 374.0863, y: 472.3849, conf: 0.6222","x: 423.4200, y: 480.0000, conf: 0.0677","x: 375.4015, y: 480.0000, conf: 0.0764"
604,"x: 383.7324, y: 237.4292, conf: 0.9934","x: 389.2347, y: 230.2486, conf: 0.9621","x: 376.5257, y: 231.3363, conf: 0.9847","x: 396.6819, y: 234.7722, conf: 0.6073","x: 364.5782, y: 236.4557, conf: 0.8941","x: 414.9473, y: 272.3620, conf: 0.9917","x: 346.7709, y: 277.5798, conf: 0.9950","x: 455.6086, y: 298.5241, conf: 0.9487","x: 323.3580, y: 312.4946, conf: 0.9733","x: 479.3066, y: 293.4959, conf: 0.9325","x: 329.3998, y: 302.6242, conf: 0.9580","x: 412.8590, y: 385.5154, conf: 0.9763","x: 367.9117, y: 389.1772, conf: 0.9815","x: 422.2193, y: 468.6089, conf: 0.5246","x: 371.3612, y: 473.5015, conf: 0.5832","x: 425.8771, y: 480.0000, conf: 0.0625","x: 370.8242, y: 480.0000, conf: 0.0686"
605,"x: 383.6834, y: 237.3860, conf: 0.9935","x: 389.1822, y: 230.1741, conf: 0.9622","x: 376.4571, y: 231.2968, conf: 0.9848","x: 396.6326, y: 234.6713, conf: 0.6069","x: 364.4951, y: 236.4484, conf: 0.8939","x: 414.9007, y: 272.3009, conf: 0.9917","x: 346.7861, y: 277.6375, conf: 0.9950","x: 455.8077, y: 298.4914, conf: 0.9490","x: 323.5893, y: 312.6359, conf: 0.9733","x: 479.2024, y: 293.3627, conf: 0.9331","x: 328.9567, y: 302.8884, conf: 0.9581","x: 412.6451, y: 385.5402, conf: 0.9764","x: 367.7528, y: 389.2167, conf: 0.9816","x: 422.2159, y: 468.7039, conf: 0.5261","x: 371.4735, y: 473.5808, conf: 0.5841","x: 426.1297, y: 480.0000, conf: 0.0627","x: 371.2185, y: 480.0000, conf: 0.0687"
606,"x: 383.5967, y: 238.8753, conf: 0.9937","x: 388.7732, y: 231.7223, conf: 0.9590","x: 376.1553, y: 232.8698, conf: 0.9859","x: 395.3025, y: 236.0511, conf: 0.5281","x: 362.5818, y: 237.5540, conf: 0.9028","x: 412.0970, y: 273.5255, conf: 0.9928","x: 344.4587, y: 276.0497, conf: 0.9943","x: 453.7403, y: 302.6327, conf: 0.9563","x: 320.0610, y: 311.5056, conf: 0.9696","x: 477.2511, y: 294.9058, conf: 0.9417","x: 330.0607, y: 302.6215, conf: 0.9564","x: 409.8383, y: 383.5652, conf: 0.9807","x: 365.3118, y: 386.3667, conf: 0.9828","x: 419.3776, y: 466.9837, conf: 0.6149","x: 369.4301, y: 470.4170, conf: 0.6389","x: 425.2543, y: 480.0000, conf: 0.0884","x: 368.2604, y: 480.0000, conf: 0.0875"
607,"x: 383.4719, y: 238.8627, conf: 0.9935","x: 388.6211, y: 231.7512, conf: 0.9582","x: 376.0988, y: 232.8916, conf: 0.9853","x: 395.1031, y: 236.1701, conf: 0.5355","x: 362.7109, y: 237.6642, conf: 0.9017","x: 412.3189, y: 273.6500, conf: 0.9929","x: 344.3125, y: 276.1951, conf: 0.9943","x: 454.1468, y: 302.7195, conf: 0.9567","x: 319.8912, y: 311.6595, conf: 0.9690","x: 477.4514, y: 294.6048, conf: 0.9414","x: 330.3409, y: 302.2743, conf: 0.9552","x: 409.8228, y: 383.9278, conf: 0.9807","x: 365.1114, y: 386.7269, conf: 0.9826","x: 419.2276, y: 467.2212, conf: 0.6099","x: 369.3019, y: 470.6832, conf: 0.6319","x: 424.7058, y: 480.0000, conf: 0.0863","x: 368.3097, y: 480.0000, conf: 0.0850"
608,"x: 380.1172, y: 236.6242, conf: 0.9926","x: 385.5415, y: 229.6675, conf: 0.9597","x: 373.2677, y: 230.4149, conf: 0.9815","x: 392.7199, y: 234.1397, conf: 0.6096","x: 361.6777, y: 234.7907, conf: 0.8808","x: 409.3945, y: 272.0797, conf: 0.9933","x: 343.7631, y: 273.9709, conf: 0.9940","x: 449.8165, y: 300.9097, conf: 0.9600","x: 319.1357, y: 309.5810, conf: 0.9666","x: 478.4052, y: 294.0991, conf: 0.9441","x: 328.6214, y: 301.0847, conf: 0.9515","x: 405.7756, y: 381.1077, conf: 0.9822","x: 362.7619, y: 383.7198, conf: 0.9831","x: 415.4804, y: 463.3639, conf: 0.6504","x: 367.4652, y: 466.9867, conf: 0.6610","x: 420.3474, y: 480.0000, conf: 0.1042","x: 366.5896, y: 480.0000, conf: 0.1010"
609,"x: 379.2982, y: 238.4258, conf: 0.9934","x: 384.5186, y: 231.2743, conf: 0.9614","x: 372.1248, y: 232.2591, conf: 0.9843","x: 391.5529, y: 235.3103, conf: 0.5838","x: 359.8997, y: 236.5197, conf: 0.8934","x: 406.8030, y: 273.4777, conf: 0.9929","x: 342.9003, y: 275.6757, conf: 0.9946","x: 446.7540, y: 301.2220, conf: 0.9570","x: 319.3204, y: 309.7411, conf: 0.9705","x: 477.2693, y: 296.8197, conf: 0.9444","x: 332.3323, y: 300.6785, conf: 0.9583","x: 403.2596, y: 379.9301, conf: 0.9832","x: 361.2440, y: 382.8243, conf: 0.9852","x: 412.3890, y: 461.3377, conf: 0.6952","x: 364.9807, y: 465.7650, conf: 0.7201","x: 418.2258, y: 480.0000, conf: 0.1314","x: 363.6855, y: 480.0000, conf: 0.1328"
610,"x: 379.3984, y: 238.3333, conf: 0.9936","x: 384.6987, y: 231.2360, conf: 0.9618","x: 372.2598, y: 232.1088, conf: 0.9849","x: 391.7401, y: 235.3789, conf: 0.5774","x: 359.9394, y: 236.3204, conf: 0.8954","x: 406.8312, y: 273.4022, conf: 0.9928","x: 342.9031, y: 275.5895, conf: 0.9947","x: 446.9750, y: 301.1512, conf: 0.9565","x: 319.4873, y: 310.0897, conf: 0.9714","x: 477.5342, y: 296.5345, conf: 0.9442","x: 331.8495, y: 301.1037, conf: 0.9593","x: 403.4442, y: 380.0314, conf: 0.9828","x: 361.3847, y: 382.8712, conf: 0.9852","x: 412.4008, y: 461.5239, conf: 0.6883","x: 364.8809, y: 465.7653, conf: 0.7165","x: 418.0822, y: 480.0000, conf: 0.1271","x: 363.3743, y: 480.0000, conf: 0.1295"
611,"x: 379.7664, y: 238.2289, conf: 0.9943","x: 384.5731, y: 231.3424, conf: 0.9560","x: 372.1520, y: 232.0605, conf: 0.9884","x: 389.8697, y: 235.9528, conf: 0.4318","x: 356.9503, y: 236.2290, conf: 0.9238","x: 403.3346, y: 273.4727, conf: 0.9929","x: 339.6420, y: 274.2657, conf: 0.9944","x: 443.8007, y: 301.2097, conf: 0.9567","x: 319.8736, y: 306.8267, conf: 0.9718","x: 475.6289, y: 297.7112, conf: 0.9450","x: 340.5347, y: 293.8003, conf: 0.9620","x: 403.3299, y: 379.4086, conf: 0.9837","x: 360.9502, y: 382.2441, conf: 0.9857","x: 412.1169, y: 461.3096, conf: 0.7052","x: 363.7210, y: 465.9030, conf: 0.7284","x: 417.2901, y: 480.0000, conf: 0.1340","x: 360.2510, y: 480.0000, conf: 0.1314"
612,"x: 379.7303, y: 238.2932, conf: 0.9942","x: 384.4789, y: 231.3870, conf: 0.9551","x: 372.1547, y: 232.1396, conf: 0.9883","x: 389.6897, y: 235.9036, conf: 0.4323","x: 357.0611, y: 236.2462, conf: 0.9247","x: 403.4263, y: 273.3802, conf: 0.9931","x: 339.6307, y: 274.1874, conf: 0.9945","x: 443.8649, y: 301.2435, conf: 0.9571","x: 319.6516, y: 307.0774, conf: 0.9720","x: 475.6295, y: 297.7073, conf: 0.9448","x: 339.8318, y: 295.0515, conf: 0.9618","x: 403.4441, y: 379.9114, conf: 0.9837","x: 361.0407, y: 382.7333, conf: 0.9857","x: 412.0843, y: 461.8584, conf: 0.6986","x: 363.7546, y: 466.4030, conf: 0.7220","x: 417.1106, y: 480.0000, conf: 0.1290","x: 360.4440, y: 480.0000, conf: 0.1263"
613,"x: 375.9566, y: 236.6922, conf: 0.9938","x: 381.1247, y: 230.1750, conf: 0.9624","x: 368.3759, y: 230.9245, conf: 0.9858","x: 387.7419, y: 236.0255, conf: 0.5533","x: 354.8996, y: 236.6924, conf: 0.8981","x: 402.9962, y: 274.3253, conf: 0.9929","x: 339.0382, y: 274.6526, conf: 0.9944","x: 442.9019, y: 301.9582, conf: 0.9583","x: 319.9408, y: 305.7530, conf: 0.9716","x: 475.7224, y: 297.8630, conf: 0.9460","x: 339.6499, y: 294.6523, conf: 0.9602","x: 402.9510, y: 379.5500, conf: 0.9847","x: 360.1388, y: 382.0268, conf: 0.9866","x: 413.2921, y: 461.3139, conf: 0.7180","x: 361.9066, y: 465.2566, conf: 0.7420","x: 420.4210, y: 480.0000, conf: 0.1457","x: 359.5402, y: 480.0000, conf: 0.1470"
